// Metadata
{"description": "Metadata for Shakespeare binary classification dataset. Both WS's work and those of his contemporaries are included in sentence form.", "authors": [["shakespeare", 0], ["dekker", 1], ["jonson", 2], ["middleton", 4], ["marlowe", 5]], "works": [{"id": 0, "author": 1, "title": "The Pleasant Comedie of Old Fortunatus", "filename": "processed/fortunatus_dekker.txt"}, {"id": 1, "author": 0, "title": "All's Well That Ends Well", "filename": "processed/endswell_shakespeare.txt"}, {"id": 2, "author": 1, "title": "The Noble Spanish Soldier", "filename": "processed/spanish_dekker.txt"}, {"id": 3, "author": 0, "title": "As You Like It", "filename": "processed/likeit_shakespeare.txt"}, {"id": 4, "author": 2, "title": "The Alchemist", "filename": "processed/alchemist_jonson.txt"}, {"id": 5, "author": 0, "title": "Antony and Cleopatra", "filename": "processed/antony_shakespeare.txt"}, {"id": 6, "author": 4, "title": "A Chaste Maid in Cheapside", "filename": "processed/chastemaid_middleton.txt"}, {"id": 7, "author": 0, "title": "A Comedy of Errors", "filename": "processed/comedyoferrors_shakespeare.txt"}, {"id": 8, "author": 0, "title": "Coriolanus", "filename": "processed/coriolanus_shakespeare.txt"}, {"id": 9, "author": 0, "title": "Cymbeline", "filename": "processed/cymbeline_shakespeare.txt"}, {"id": 10, "author": 5, "title": "Dido (Act I)", "filename": "processed/dido_i_marlowe.txt"}, {"id": 11, "author": 5, "title": "Dido (Act II)", "filename": "processed/dido_ii_marlowe.txt"}, {"id": 12, "author": 5, "title": "Dido (Act III)", "filename": "processed/dido_iii_marlowe.txt"}, {"id": 13, "author": 5, "title": "Dido (Act IV)", "filename": "processed/dido_iv_marlowe.txt"}, {"id": 14, "author": 5, "title": "Dido (Act V)", "filename": "processed/dido_v_marlowe.txt"}, {"id": 15, "author": 5, "title": "The Tragical History of the Life and Death of Doctor Faustus", "filename": "processed/faustus_marlowe.txt"}, {"id": 16, "author": 4, "title": "Your Five Gallants", "filename": "processed/fivegallants_middleton.txt"}, {"id": 17, "author": 0, "title": "Hamlet", "filename": "processed/hamlet_shakespeare.txt"}, {"id": 18, "author": 4, "title": "Hengist and Horsa", "filename": "processed/hengist_middleton.txt"}, {"id": 19, "author": 0, "title": "Henry IV, Part 1", "filename": "processed/hen_iv_i_shakespeare.txt"}, {"id": 20, "author": 0, "title": "Henry IV, Part 2", "filename": "processed/hen_iv_ii_shakespeare.txt"}, {"id": 21, "author": 5, "title": "The Jew of Malta (Act I)", "filename": "processed/jewofmalta_i_marlowe.txt"}, {"id": 22, "author": 5, "title": "The Jew of Malta (Act II)", "filename": "processed/jewofmalta_ii_marlowe.txt"}, {"id": 23, "author": 5, "title": "The Jew of Malta (Act III)", "filename": "processed/jewofmalta_iii_marlowe.txt"}]}

// (sentence, author_id, work_id)
("and again sir shall we sow the headland with wheat with red wheat davy but for william cook are there no young pigeons yes sir here is now the smith's note for shoeing and plough irons let it be cast and paid sir john you shall not be excused now sir a new link to the bucket must need be had and sir do you mean to stop any of william's wages about the sack", 0, 20)
("his stoutness when he did stand for consul which he lost by lack of stooping that i would have spoke of being banish'd for't he came unto my hearth presented to my knife his throat i took him made him joint servant with me gave him way in all his own desires nay let him choose out of my files his projects to accomplish my best and freshest men served his designments in mine own", 0, 8)
("him once in germany com'st again a virgin's right hand strok'd upon his heart gives him ease straight but 't must be a pure virgin or else it brings no comfort she puts upon herself unurg'd for purity the proof of this will bring love's rage upon me oh this would mad a woman there's no plague in love to indiscretion pish this cures not dost think i'll ever wrong thee oh most feelingly but", 4, 18)
("if the gods themselves did see her then when she saw pyrrhus make malicious sport in mincing with his sword her husband's limbs the instant burst of clamour that she made unless things mortal move them not at all would have made milch the burning eyes of heaven and passion in the gods ' look whether he has not turned his colour and has tears in's eyes pray you no more 'tis well i'll have", 0, 17)
("say 'this thing's to do ' sith i have cause and will and strength and means to do't examples gross as earth exhort me witness this army of such mass and charge led by a delicate and tender prince whose spirit with divine ambition puff'd makes mouths at the invisible event exposing what is mortal and unsure to all that fortune death and danger dare even for an egg shell rightly to be great is", 0, 17)
("or you having proceeded but by both your wills if you can make't apparent that you have tasted her in bed my hand and ring is yours if not the foul opinion you had of her pure honour gains or loses your sword or mine or masterless leaves both to who shall find them sir my circumstances being so near the truth as i will make them must first induce you to believe whose strength", 0, 9)
("deal for mammon's jack and andirons let him in stay help me off first with my gown away madam to your withdrawing chamber now in a new tune new gesture but old language — this fellow is sent from one negociates with me about the stone too for the holy brethren of amsterdam the exiled saints that hope to raise their discipline by it i must use him in some strange fashion now to make", 2, 4)
("him i' the other place yourself but indeed if you find him not within this month you shall nose him as you go up the stairs into the lobby go seek him there he will stay till ye come hamlet this deed for thine especial safety which we do tender as we dearly grieve for that which thou hast done must send thee hence with fiery quickness therefore prepare thyself the bark is ready and", 0, 17)
("they induced to steal it and by a stranger no he hath enjoyed her the cognizance of her incontinency is this she hath bought the name of whore thus dearly there take thy hire and all the fiends of hell divide themselves between you sir be patient this is not strong enough to be believed of one persuaded well of never talk on't she hath been colted by him if you seek for further satisfying", 0, 9)
("her search implies but riddle like lives sweetly where she dies had you not lately an intent speak truly to go to paris madam i had wherefore tell true i will tell truth by grace itself i swear you know my father left me some prescriptions of rare and proved effects such as his reading and manifest experience had collected for general sovereignty and that he will'd me in heedfull'st reservation to bestow them as", 0, 1)
("and falstaff after a blow got with much ease now merrily to horse the thieves are all scatter'd and possess'd with fear so strongly that they dare not meet each other each takes his fellow for an officer away good ned falstaff sweats to death and lards the lean earth as he walks along were 't not for laughing i should pity him how the rogue roar'd 'but for mine own part my lord i", 0, 19)
("magistrates alias fools as any in rome menenius you are known well enough too i am known to be a humorous patrician and one that loves a cup of hot wine with not a drop of allaying tiber in't said to be something imperfect in favouring the first complaint hasty and tinder like upon too trivial motion one that converses more with the buttock of the night than with the forehead of the morning what", 0, 8)
("friends the gods rebuke me but it is tidings to wash the eyes of kings and strange it is that nature must compel us to lament our most persisted deeds his taints and honours waged equal with him a rarer spirit never did steer humanity but you gods will give us some faults to make us men caesar is touch'd when such a spacious mirror's set before him he needs must see himself o antony", 0, 5)
('i am glad to see you well good master robert shallow master surecard as i think no sir john it is my cousin silence in commission with me good master silence it well befits you should be of the peace your good worship is welcome fie this is hot weather gentlemen have you provided me here half a dozen sufficient men marry have we sir will you sit let me see them i beseech you', 0, 20)
("may his fruit be they were but base begot and so was he the knight is rich he shall be my son in law no matter so the whore he keeps be wholesome my daughter takes no hurt then so let them wed i'll have him sweat well e'er they go to bed o husband husband how now maudlin we are all undone she's gone she's gone again death which way over the houses lay", 4, 6)
("o my master thy mind to her is now as low as were thy fortunes how that i should murder her upon the love and truth and vows which i have made to thy command i her her blood if it be so to do good service never let me be counted serviceable how look i that i should seem to lack humanity so much as this fact comes to 'do't the letter that i", 0, 9)
('heart was it not you that hoysed vp these sailes why burst you not and they fell in the seas for this will dido tye ye full of knots and sheere ye all asunder with her hands now serue to chastize shipboyes for their faults ye shall no more offend the carthage queene now let him hang my fauours on his masts and see if those will serue in steed of sailes for tackling let', 5, 13)
('you come sirrah but i hope your lordship thinks not him a soldier yes my lord and of very valiant approof you have it from his own deliverance and by other warranted testimony then my dial goes not true i took this lark for a bunting i do assure you my lord he is very great in knowledge and accordingly valiant i have then sinned against his experience and transgressed against his valour and my', 0, 1)
("take hold of him touching this dreaded sight twice seen of us therefore i have entreated him along with us to watch the minutes of this night that if again this apparition come he may approve our eyes and speak to it tush tush 'twill not appear sit down awhile and let us once again assail your ears that are so fortified against our story what we have two nights seen well sit we down", 0, 17)
("long and that makes me weary but for my weariness anon i'll lie down instead of fasting i'll feed upon nuts and instead of sighing will laugh and be lean sirrah echo sirrah echo here's a nut here's a nut crack it crack it hang thyself hang thyself th'art a knave a knave a knave a knave ha ha ha ha ha ha ha ha why so two fools laugh at one another i at", 1, 0)
("him admire me — where is my drudge sir take away the recipient and rectify your menstrue from the phlegma then pour it on the sol in the cucurbite and let them macerate together yes sir and save the ground no terra damnata must not have entrance in the work —who are you a faithful brother if it please you what's that a lullianist a ripley filius artis can you sublime and dulcify calcine know", 2, 4)
('incurable go bear this letter to my lord of lancaster this to the prince this to the earl of westmoreland and this to old mistress ursula whom i have weekly sworn to marry since i perceived the first white hair on my chin about it you know where to find me a pox of this gout or a gout of this pox for the one or the other plays the rogue with my great toe', 0, 20)
("bolt's head nipp'd to digestion according as you bade me when i set the liquor of mars to circulation in the same heat the process then was right yes by the token sir the retort brake and what was saved was put into the pellican and sign'd with hermes' seal i think 'twas so we should have a new amalgama o this ferret is rank as any pole cat but i care not let him", 2, 4)
('me the merchants of the indian mines that trade in metal of the purest mould the wealthy moor that in the eastern rocks without control can pick his riches up and in his house heap pearls like pebble stones receive them free and sell them by the weight bags of fiery opals sapphires amethysts jacinths hard topaz grass green emeralds beauteous rubies sparkling diamonds and seld seen costly stones of so great price as one', 5, 21)
("his holiness a blow on the face maledicat dominus cursed be he that struck friar sandelo a blow on the pate maledicat dominus cursed be he that disturbeth our holy dirge maledicat dominus cursed be he that took away his holiness' wine maledicat dominus sirrah robin we were best look that your devil can answer the stealing of this same cup for the vintner's boy follows us at the hard heels 'tis no matter let", 5, 15)
("choice gives them money joy bless your lordship we'll drink your health with trumpets ay with sackbutts that's the more solemn drinking for my state no malt this year shall fume into my pate continues still that fervour in his love nay with increase my lord the flames grows greater though he has learn'd a better art of late heard every word my lord plainly distinctly the course i took was dangerous but not failing", 4, 18)
("unto my end of stealing them but gracious sir here are your sons again and i must lose two of the sweet'st companions in the world the benediction of these covering heavens fall on their heads like dew for they are worthy to inlay heaven with stars thou weep'st and speak'st the service that you three have done is more unlike than this thou tell'st i lost my children if these be they i know", 0, 9)
("i pray you o this is the poison of deep grief it springs all from her father's death o gertrude gertrude when sorrows come they come not single spies but in battalions first her father slain next your son gone and he most violent author of his own just remove the people muddied thick and unwholesome in their thoughts and whispers for good polonius' death and we have done but greenly in hugger mugger to", 0, 17)
("and eros have by their brave instruction got upon me a nobleness in record but i will be a bridegroom in my death and run into't as to a lover's bed come then and eros thy master dies thy scholar to do thus i learn'd of thee how not dead not dead the guard ho o dispatch me what's the noise i have done my work in friends o make an end of what i", 0, 5)
