// Metadata
{"description": "Metadata for disputed Shakespeare works.", "authors": [["unknown", 0]], "works": [{"id": 0, "author": 0, "title": "Vortigern and Rowena", "filename": "processed/disputed/vortigern.txt"}, {"id": 1, "author": 0, "title": "Thomas Lord Cromwell", "filename": "processed/disputed/cromwell.txt"}, {"id": 2, "author": 0, "title": "The Birth of Merlin", "filename": "processed/disputed/cromwell.txt"}, {"id": 3, "author": 0, "title": "Pericles (Act I)", "filename": "processed/disputed/pericles_i.txt"}, {"id": 4, "author": 0, "title": "Pericles (Act II)", "filename": "processed/disputed/pericles_ii.txt"}, {"id": 5, "author": 0, "title": "Pericles (Act III)", "filename": "processed/disputed/pericles_iii.txt"}, {"id": 6, "author": 0, "title": "Pericles (Act IV)", "filename": "processed/disputed/pericles_iv.txt"}, {"id": 7, "author": 0, "title": "Pericles (Act V)", "filename": "processed/disputed/pericles_v.txt"}]}

// (sentence, author_id, work_id)
("mine own part of my heritage which my dead father did bequeath to me with this strict charge even as he left his life 'keep it my pericles it hath been a shield twixt me and death ' and pointed to this brace 'for that it saved me keep it in like necessity the which the gods protect thee from may defend thee ' it kept where i kept i so dearly loved it till", 0, 4)
("god 'tis known i ever have studied physic through which secret art by turning o'er authorities i have together with my practise made familiar to me and to my aid the blest infusions that dwell in vegetives in metals stones and i can speak of the disturbances that nature works and of her cures which doth give me a more content in course of true delight than to be thirsty after tottering honour or tie", 0, 5)
("he will break for fashion sake and unto those they owe a thousand pound pay scarce a hundred o sir beware of him the man is lewdly given to dice and drabs spends all he hath in harlots companies it is no mercy for to pity him i speak the truth of him for nothing else but for the kindnesse that i bear to you if it be so he hath deceiv'd me much and", 0, 1)
("a briton sir will that suffice thee vile stripling dost thou know me i do not thou shalt repent this approach her not if yet thou lov'st thyself thy lack of years doth save thee from my wrath thou beardless boy who thus doth ape the man once more i tell thee — o pascentius o my brother fear not he shall not harm thee gentle flavia to horsus insolent presumptuous slave what would'st thou", 0, 0)
("my lord and beat them off can wicked souls e'er stand before the just can strength outweigh the mighty hand of god no no never never—o repentance why dost thou linger thus to ask admittance thou com'st alas too late thou'rt stale and nauseous where where is now the good old murder'd king in fields of bliss where guilty souls ne'er come second officer all all is lost the post is ta'en by storm the", 0, 0)
("course with you if your peevish chastity which is not worth a breakfast in the cheapest country under the cope shall undo a whole household let me be gelded like a spaniel come your ways whither would you have me i must have your maidenhead taken off or the common hangman shall execute it come your ways we'll have no more gentlemen driven away come your ways i say how now what's the matter worse", 0, 6)
("the smallest reptile hath its instinct aye is as nicely form'd as man himself both too must die both rot and come to dust yet man hath one great property besides a never fading an immortal soul upon that thought i rest my happiness first murderer oh if one spot did fully his pure soul in heaven hath he wip'd it clean away with this his sweet unfeigned oraison second murderer 'tis true— the king", 0, 0)
("heart he hail'd them to come on here then he stood in his right hand griping his massy ax whilst with the left he held the brazen chain — nor did he budge until each hardy soldier safely within the walls had entered then waving thrice his cased hand in air and with a nod that spread pale fear around and seem'd to animate his bloody plume triumphantly he bad them all defiance then slowly", 0, 0)
("nought save the bare truth doth oft times meet but a bare compliment but an you do flatter methinks the compliment will favour more of untruth than did the flattery but thus it goes with our slippery world who is it comes this way let us retire perchance it may be one of our pursuers an thou'lt listen a while to me i'll tell thee thou need'st not fear 'tis but the post on's way", 0, 0)
('meet again exeunt now cromwell hast thou time to meditate and think upon thy state and of the time thy honours came unsought i and unlooked for they fall as sudden and unlooked for too what glory was in england that i had not who in this land commanded more then cromwell except the king who greater then my self but now i see what after ages shall the greater men more sudden is their', 0, 2)
("me violence i do think so pray you turn your eyes upon me you are like something that what country woman here of these shores no nor of any shores yet i was mortally brought forth and am no other than i appear i am great with woe and shall deliver weeping my dearest wife was like this maid and such a one my daughter might have been my queen's square brows her stature to", 0, 7)
("say onely this gardiner procur'd the same liev here is your son come to take his leave to take his leave come hither harry cromwell mark boy the last words that i speak to thee flatter not fortune neither fawn upon her gape not for state yet lose no spark of honour ambition like the plague see thou eschew it i die for treason boy and never knew it yet let thy faith as spotless", 0, 1)
('re lives i will my lord beseech you first go with me to my house where shall be shown you all was found with her how she came placed here in the temple no needful thing omitted pure dian bless thee for thy vision i will offer night oblations to thee thaisa this prince the fair betrothed of your daughter shall marry her at pentapolis and now this ornament makes me look dismal will i', 0, 7)
